Minutes,Seconds,Milliseconds,FL Outer,FL Inner,FR Outer,FR Inner,RL Outer,RL Inner,RR Outer,RR Inner,AcX,AcY,AcZ,GyX,GyY,GyZ,Satellites,Lat,Long,GPS Speed,Vehicle Speed,RPM
0,40,468,0,0,0,0,0,0,0,0,-0.46,0.043,0.798,2.321,-5.13,6.305,0,0,0,0,9,1147
0,40,613,0,0,0,0,0,0,0,0,-0.44,0.045,0.775,-6.855,-2.336,7,0,0,0,0,9,1180
0,40,755,0,0,0,0,0,0,0,0,-0.41,0.063,0.877,-11.099,0.206,5.763,0,0,0,0,10,1252
0,40,929,0,0,0,0,0,0,0,0,-0.55,0.003,0.74,-3.542,-3.718,6.779,0,0,0,0,11,1395
0,41,71,0,0,0,0,0,0,0,0,-0.55,0.083,0.769,2.786,-5.473,4.45,0,0,0,0,11,1442
0,41,221,0,0,0,0,0,0,0,0,-0.46,0.127,0.739,-5.321,-4,4.985,0,0,0,0,12,1584
0,41,363,0,0,0,0,0,0,0,0,-0.48,0.068,0.779,-1.435,-6.099,4.305,0,0,0,0,13,1661
0,41,504,0,0,0,0,0,0,0,0,-0.41,0.12,0.774,-2.511,-1.099,4.137,0,0,0,0,14,1727
0,41,648,0,0,0,0,0,0,0,0,-0.52,0.098,0.798,-2.595,0.015,3.046,0,0,0,0,14,1856
0,41,795,0,0,0,0,0,0,0,0,-0.53,-0.006,0.605,-0.084,-5.893,4,0,0,0,0,15,1973
0,41,938,0,0,0,0,0,0,0,0,-0.47,0.106,0.871,6.176,-1.008,3.756,0,0,0,0,16,2064
0,42,82,0,0,0,0,0,0,0,0,-0.45,0.177,0.779,-3.534,-2.756,2.672,0,0,0,0,17,2189
0,42,226,0,0,0,0,0,0,0,0,-0.45,0.107,0.76,-0.779,0.023,3.397,0,0,0,0,18,2266
0,42,373,0,0,0,0,0,0,0,0,-0.48,0.035,0.793,-0.588,-0.527,3.16,0,0,0,0,18,2368
0,42,515,0,0,0,0,0,0,0,0,-0.54,0.074,0.881,8.977,-2.634,4.771,0,0,0,0,19,2477
0,42,657,0,0,0,0,0,0,0,0,-0.5,0.1,0.718,1.214,-0.962,3.916,0,0,0,0,20,2537
0,42,802,0,0,0,0,0,0,0,0,-0.26,0.062,0.82,-6.183,-3.794,5.374,0,0,0,0,20,2527
0,42,944,0,0,0,0,0,0,0,0,-0.32,0.092,0.848,-10.687,2.916,3.092,0,0,0,0,20,2579
0,43,91,0,0,0,0,0,0,0,0,-0.34,0.058,0.857,5.809,-2.626,5.519,0,0,0,0,20,2446
0,43,235,0,0,0,0,0,0,0,0,-0.24,0.063,0.69,-13.626,-4.748,2.947,0,0,0,0,20,2312
0,43,377,0,0,0,0,0,0,0,0,-0.41,-0.014,1.105,2.74,-0.069,2.565,0,0,0,0,20,2121
0,43,522,0,0,0,0,0,0,0,0,-0.38,0.048,0.857,2.679,-4.084,5.229,0,0,0,0,20,1865
0,43,669,0,0,0,0,0,0,0,0,-0.31,0,0.646,-6.099,-2.145,3.275,0,0,0,0,19,1814
0,43,810,0,0,0,0,0,0,0,0,-0.34,-0.08,0.935,-3.328,-2.374,4.405,0,0,0,0,19,1762
0,43,955,0,0,0,0,0,0,0,0,-0.34,0.099,0.706,8.672,-3.26,4.504,0,0,0,0,20,1652
0,44,98,0,0,0,0,0,0,0,0,-0.31,0.039,0.931,1.435,-2.198,3.702,0,0,0,0,20,1487
0,44,246,0,0,0,0,0,0,0,0,-0.38,0.16,0.879,-1.527,-1.382,3.221,0,0,0,0,20,1603
0,44,389,0,0,0,0,0,0,0,0,-0.43,0.107,0.762,-3.481,-7.42,4.084,0,0,0,0,20,1584
0,44,532,0,0,0,0,0,0,0,0,-0.56,0.089,0.958,-4.84,-3.076,2.939,0,0,0,0,21,1621
0,44,675,0,0,0,0,0,0,0,0,-0.41,0.037,0.651,-2.954,-3.771,4.519,0,0,0,0,21,1683
0,44,824,0,0,0,0,0,0,0,0,-0.49,-0.04,0.935,-9.351,5.137,3.214,0,0,0,0,22,1727
0,44,967,0,0,0,0,0,0,0,0,-0.5,0.038,0.822,0.443,0.618,4.092,0,0,0,0,23,1787
0,45,110,0,0,0,0,0,0,0,0,-0.46,0.03,0.878,-4.641,-2.718,4.947,0,0,0,0,23,1807
0,45,252,0,0,0,0,0,0,0,0,-0.49,0.208,0.877,2.977,1.443,4.74,0,0,0,0,24,1886
0,45,401,0,0,0,0,0,0,0,0,-0.39,0.142,0.858,-6.069,-0.107,3.924,0,0,0,0,24,1907
0,45,543,0,0,0,0,0,0,0,0,-0.51,-0.107,0.977,3.092,6.534,3.26,0,0,0,0,25,1962
0,45,686,0,0,0,0,0,0,0,0,-0.45,0.065,0.673,5.237,-4.618,5.573,0,0,0,0,26,1982
0,45,830,0,0,0,0,0,0,0,0,-0.35,0.022,0.725,-0.359,-0.847,8.176,0,0,0,0,26,2032
0,45,972,0,0,0,0,0,0,0,0,-0.46,0.013,0.663,-5.321,-1.053,8.481,0,0,0,0,26,2053
0,46,120,0,0,0,0,0,0,0,0,-0.36,0.092,0.656,-4.71,-4.122,7.595,0,0,0,0,27,2093
0,46,263,0,0,0,0,0,0,0,0,-0.4,0.025,0.763,-4.893,-2,8.015,0,0,0,0,27,2117
0,46,406,0,0,0,0,0,0,0,0,-0.42,0.046,0.774,0.634,1.038,8.618,0,0,0,0,28,2177
0,46,550,0,0,0,0,0,0,0,0,-0.45,-0.045,0.858,-8.16,2.458,9.031,0,0,0,0,28,2190
0,46,697,0,0,0,0,0,0,0,0,-0.5,-0.178,0.845,-2.16,-2.511,9.748,0,0,0,0,29,2229
0,46,840,0,0,0,0,0,0,0,0,-0.49,-0.165,0.695,10.794,-5.496,10.618,0,0,0,0,29,2243
0,46,984,0,0,0,0,0,0,0,0,-0.22,-0.049,0.674,-17.679,-5.992,11.527,0,0,0,0,29,2282
0,47,127,0,0,0,0,0,0,0,0,-0.21,-0.028,0.661,1.87,-10.099,19.374,0,0,0,0,30,2291
0,47,289,0,0,0,0,0,0,0,0,-0.4,-0.015,0.727,-0.832,-10.985,10.679,0,0,0,0,30,2311
0,47,433,0,0,0,0,0,0,0,0,-0.21,0.009,0.53,-13.756,-10.29,11.16,0,0,0,0,29,2247
0,47,608,0,0,0,0,0,0,0,0,-0.26,-0.015,0.81,-7.611,-1.389,9.412,0,0,0,0,30,2203
0,47,753,0,0,0,0,0,0,0,0,-0.33,-0.025,0.934,-4.252,-1.695,9.58,0,0,0,0,29,2083
0,47,904,0,0,0,0,0,0,0,0,-0.28,-0.07,0.795,-0.962,-4.718,10.282,0,0,0,0,29,1972
0,48,50,0,0,0,0,0,0,0,0,-0.36,-0.052,0.764,-4.702,-1.74,10.397,0,0,0,0,29,1894
0,48,194,0,0,0,0,0,0,0,0,-0.31,0.05,0.885,-4.389,0.534,9.794,0,0,0,0,29,1836
0,48,340,0,0,0,0,0,0,0,0,-0.37,-0.022,0.801,-2.168,-5.931,9.527,0,0,0,0,29,1774
0,48,491,0,0,0,0,0,0,0,0,-0.29,0.053,0.453,-10.237,-12.634,12.71,0,0,0,0,29,1613
0,48,636,0,0,0,0,0,0,0,0,-0.3,0.027,0.802,-6.664,-2.901,9.557,0,0,0,0,29,1572
0,48,782,0,0,0,0,0,0,0,0,-0.22,0.146,0.948,-3.656,4.267,8.321,0,0,0,0,29,1644
0,48,927,0,0,0,0,0,0,0,0,-0.35,-0.045,0.769,-4.992,-4.634,9.443,0,0,0,0,29,1561
0,49,77,0,0,0,0,0,0,0,0,-0.41,-0.002,0.831,0.756,-2.74,9.489,0,0,0,0,29,1629
0,49,222,0,0,0,0,0,0,0,0,-0.38,0.022,0.89,-9.099,-1.42,8.603,0,0,0,0,29,1577
0,49,367,0,0,0,0,0,0,0,0,-0.3,0.11,0.816,3.084,-1.244,10.038,0,0,0,0,29,1609
0,49,513,0,0,0,0,0,0,0,0,-0.38,-0.024,0.786,1.252,-0.794,8.58,0,0,0,0,30,1641
0,49,657,0,0,0,0,0,0,0,0,-0.34,0.014,0.781,2.374,0.977,8.053,0,0,0,0,30,1630
0,49,807,0,0,0,0,0,0,0,0,-0.41,0.184,0.714,-1.023,-1.656,6.679,0,0,0,0,30,1667
0,49,953,0,0,0,0,0,0,0,0,-0.34,0.162,0.716,-2.038,-0.779,5.702,0,0,0,0,31,1695
0,50,98,0,0,0,0,0,0,0,0,-0.38,0.13,0.723,-7.214,-0.45,6.305,0,0,0,0,31,1697
0,50,243,0,0,0,0,0,0,0,0,-0.41,0.166,0.738,-9.847,-0.786,4.466,0,0,0,0,32,1728
0,50,392,0,0,0,0,0,0,0,0,-0.41,0.148,0.839,-7.45,-0.015,6.374,0,0,0,0,32,1772
0,50,536,0,0,0,0,0,0,0,0,-0.41,0.023,0.812,-3.603,-3.901,5.382,0,0,0,0,33,1781
0,50,680,0,0,0,0,0,0,0,0,-0.47,0.043,0.794,-7.962,-5.809,4.832,0,0,0,0,33,1797
0,50,827,0,0,0,0,0,0,0,0,-0.39,-0.027,0.827,-2.038,-6.229,5.565,0,0,0,0,33,1820
0,50,976,0,0,0,0,0,0,0,0,-0.4,0.001,0.72,-1.779,-5.412,4.221,0,0,0,0,33,1828
0,51,120,0,0,0,0,0,0,0,0,-0.38,0.015,0.816,2.122,-5.298,5.153,0,0,0,0,34,1840
0,51,264,0,0,0,0,0,0,0,0,-0.37,0.134,0.756,-2.176,2.038,2.687,0,0,0,0,34,1859
0,51,409,0,0,0,0,0,0,0,0,-0.3,0.163,1.04,1.733,2.45,1.924,0,0,0,0,34,1856
0,51,560,0,0,0,0,0,0,0,0,-0.28,0.119,0.693,-1.74,-2.282,-1.168,0,0,0,0,34,1866
0,51,706,0,0,0,0,0,0,0,0,-0.19,0.351,0.718,2.45,1.878,-1.435,0,0,0,0,34,1870
0,51,852,0,0,0,0,0,0,0,0,-0.35,0.331,0.998,3.42,4.893,-4.405,0,0,0,0,34,1864
0,51,997,0,0,0,0,0,0,0,0,-0.27,0.188,0.832,-1.206,-7.16,-1.519,0,0,0,0,34,1862
0,52,148,0,0,0,0,0,0,0,0,-0.32,0.191,0.817,5.191,-4.267,-1.244,0,0,0,0,34,1855
0,52,292,0,0,0,0,0,0,0,0,-0.22,0.285,0.742,-3.336,-2.756,0.176,0,0,0,0,34,1853
0,52,439,0,0,0,0,0,0,0,0,-0.37,0.195,0.798,5.252,-3.977,-2.069,0,0,0,0,34,1878
0,52,584,0,0,0,0,0,0,0,0,-0.29,0.121,0.731,-1.573,-3.962,-1.58,0,0,0,0,34,1869
0,52,729,0,0,0,0,0,0,0,0,-0.25,0.24,0.883,-2.176,1.023,-2.519,0,0,0,0,34,1851
0,52,881,0,0,0,0,0,0,0,0,-0.29,0.182,0.732,-1.038,-5.305,-0.542,0,0,0,0,34,1860
0,53,28,0,0,0,0,0,0,0,0,-0.28,0.387,0.939,3.55,-3.466,-4.55,0,0,0,0,33,1849
0,53,175,0,0,0,0,0,0,0,0,-0.19,0.246,0.66,-1.458,-3.656,-3.29,0,0,0,0,33,1843
0,53,323,0,0,0,0,0,0,0,0,-0.26,0.246,0.866,1.153,-1.931,-3.504,0,0,0,0,33,1818
0,53,473,0,0,0,0,0,0,0,0,-0.28,0.263,0.826,-1.519,-4.328,-4.336,0,0,0,0,33,1806
0,53,617,0,0,0,0,0,0,0,0,-0.23,0.214,0.808,-1.267,-1.008,-4.267,0,0,0,0,33,1788
0,53,762,0,0,0,0,0,0,0,0,-0.3,0.093,0.809,6.672,-1.023,-4.214,0,0,0,0,32,1768
0,53,908,0,0,0,0,0,0,0,0,-0.2,0.215,0.888,2.282,-3.405,-3.71,0,0,0,0,32,1760
0,54,60,0,0,0,0,0,0,0,0,-0.24,0.238,0.805,-4.618,-7.015,-3.893,0,0,0,0,32,1731
0,54,204,0,0,0,0,0,0,0,0,-0.21,0.157,0.879,-2.008,-3.695,-2.229,0,0,0,0,31,1721
0,54,352,0,0,0,0,0,0,0,0,-0.31,0.251,0.875,-6.496,-5.824,-3.412,0,0,0,0,31,1702
0,54,532,0,0,0,0,0,0,0,0,-0.25,0.202,0.815,-2.626,-1.069,-2.069,0,0,0,0,31,1681
0,54,681,0,0,0,0,0,0,0,0,-0.29,0.101,0.981,-1.489,1.481,-0.603,0,0,0,0,30,1668
0,54,828,0,0,0,0,0,0,0,0,-0.22,0.159,0.87,-5.756,-3.137,-1.351,0,0,0,0,30,1635
0,54,974,0,0,0,0,0,0,0,0,-0.23,-0.032,0.99,2.87,-4.443,0.992,0,0,0,0,29,1627
0,55,117,0,0,0,0,0,0,0,0,-0.26,0.163,0.927,-2.863,0.817,-0.702,0,0,0,0,29,1581
0,55,268,0,0,0,0,0,0,0,0,-0.21,0.047,0.708,-9.046,-5.069,2.061,0,0,0,0,28,1574
0,55,414,0,0,0,0,0,0,0,0,-0.17,0.101,1.023,-0.076,-3.573,2,0,0,0,0,28,1520
0,55,561,0,0,0,0,0,0,0,0,-0.15,0.063,0.831,-2.519,-2.046,3.374,0,0,0,0,27,1514
0,55,707,0,0,0,0,0,0,0,0,-0.2,0.052,0.871,-1.687,-0.916,3.031,0,0,0,0,26,1444
0,55,852,0,0,0,0,0,0,0,0,-0.18,0.001,0.935,-5.908,1.191,2.992,0,0,0,0,25,1405
0,56,3,0,0,0,0,0,0,0,0,-0.06,0.147,0.815,-7.55,-0.069,4.099,0,0,0,0,24,1351
0,56,148,0,0,0,0,0,0,0,0,-0.09,0.022,0.835,-1.435,-3.817,4.45,0,0,0,0,23,1277
0,56,293,0,0,0,0,0,0,0,0,-0.11,-0.011,1.006,-1.618,-2.061,4.244,0,0,0,0,22,1228
0,56,439,0,0,0,0,0,0,0,0,-0.12,0.061,0.962,-2.595,0.649,3.252,0,0,0,0,21,1125
0,56,589,0,0,0,0,0,0,0,0,-0.07,0.067,0.95,-3,0.527,2.641,0,0,0,0,20,1005
0,56,733,0,0,0,0,0,0,0,0,-0.09,-0.022,0.967,-1.252,0.198,2.542,0,0,0,0,19,941
0,56,880,0,0,0,0,0,0,0,0,-0.08,0.003,1.034,4.046,2.748,3.748,0,0,0,0,17,867
0,57,25,0,0,0,0,0,0,0,0,-0.1,0.069,0.893,-2.832,-1.214,2.557,0,0,0,0,16,805
0,57,174,0,0,0,0,0,0,0,0,-0.08,0.078,0.897,-5.901,-0.794,2.198,0,0,0,0,15,710
0,57,319,0,0,0,0,0,0,0,0,-0.07,0.047,0.993,2.374,-3.443,1.763,0,0,0,0,13,653
0,57,463,0,0,0,0,0,0,0,0,-0.05,0.108,0.913,1.641,-4.405,2.863,0,0,0,0,11,599
0,57,609,0,0,0,0,0,0,0,0,-0.08,0.117,0.932,2.191,-0.519,2.389,0,0,0,0,10,596
0,57,758,0,0,0,0,0,0,0,0,-0.12,0.121,0.886,2.939,-1.397,0.954,0,0,0,0,9,634
0,57,902,0,0,0,0,0,0,0,0,-0.21,0.102,0.863,4.115,-0.992,1.733,0,0,0,0,8,665
0,58,47,0,0,0,0,0,0,0,0,-0.24,0.084,0.9,-0.092,-2.695,0.695,0,0,0,0,7,714
0,58,189,0,0,0,0,0,0,0,0,-0.27,0.122,0.807,2.313,-1.679,-0.053,0,0,0,0,7,765
0,58,333,0,0,0,0,0,0,0,0,-0.3,0.113,0.818,-1.496,-4.214,-0.443,0,0,0,0,6,786
0,58,481,0,0,0,0,0,0,0,0,-0.28,0.136,0.836,0.008,-2.679,-1.588,0,0,0,0,6,818
0,58,626,0,0,0,0,0,0,0,0,-0.32,0.084,0.788,-1.847,-4,-2.489,0,0,0,0,6,841
0,58,769,0,0,0,0,0,0,0,0,-0.32,0.179,0.847,2.412,-0.489,-4.244,0,0,0,0,6,857
0,58,913,0,0,0,0,0,0,0,0,-0.3,0.138,0.826,2.855,-4.458,-5.382,0,0,0,0,6,861
0,59,61,0,0,0,0,0,0,0,0,-0.27,0.19,0.838,3.618,-0.969,-6.099,0,0,0,0,6,873
0,59,204,0,0,0,0,0,0,0,0,-0.31,0.163,0.815,2.359,-3.786,-6.496,0,0,0,0,5,880
0,59,347,0,0,0,0,0,0,0,0,-0.29,0.143,0.846,3.832,-3.427,-6.733,0,0,0,0,5,946
0,59,492,0,0,0,0,0,0,0,0,-0.34,0.183,0.819,4.221,-2.305,-7.84,0,0,0,0,5,1027
0,59,640,0,0,0,0,0,0,0,0,-0.3,0.159,0.904,2.031,-2.427,-8.168,0,0,0,0,5,1084
0,59,786,0,0,0,0,0,0,0,0,-0.35,0.098,0.794,4.573,-3.366,-8.603,0,0,0,0,5,1208
0,59,930,0,0,0,0,0,0,0,0,-0.4,0.216,0.747,2.053,-5.534,-8.641,0,0,0,0,6,1479
1,0,75,0,0,0,0,0,0,0,0,-0.37,0.273,0.794,4.084,-4.771,-10.916,0,0,0,0,6,1604
1,0,223,0,0,0,0,0,0,0,0,-0.45,0.221,0.765,7.718,-3.573,-12.382,0,0,0,0,7,1638
1,0,367,0,0,0,0,0,0,0,0,-0.4,0.261,0.747,6.55,-4.702,-13.824,0,0,0,0,7,1597
1,0,511,0,0,0,0,0,0,0,0,-0.45,0.242,0.797,4.344,-6.924,-15.046,0,0,0,0,8,1548
1,0,655,0,0,0,0,0,0,0,0,-0.43,0.184,0.784,7.534,-5.214,-16.626,0,0,0,0,9,1497
1,0,802,0,0,0,0,0,0,0,0,-0.39,0.285,0.744,6.939,-8.13,-16.763,0,0,0,0,10,1436
1,0,980,0,0,0,0,0,0,0,0,-0.36,0.307,0.75,7.58,-8.443,-19.198,0,0,0,0,11,1355
1,1,124,0,0,0,0,0,0,0,0,-0.34,0.314,0.86,4.527,-6.328,-21.71,0,0,0,0,11,1378
1,1,268,0,0,0,0,0,0,0,0,-0.41,0.251,0.725,9.672,-4.931,-21.771,0,0,0,0,12,1567
1,1,414,0,0,0,0,0,0,0,0,-0.39,0.284,0.837,10.038,-3.115,-22.542,0,0,0,0,13,1605
1,1,561,0,0,0,0,0,0,0,0,-0.35,0.396,0.729,8.763,-7.344,-23.115,0,0,0,0,13,1684
1,1,708,0,0,0,0,0,0,0,0,-0.29,0.407,0.694,11.061,-8.519,-23.893,0,0,0,0,14,1786
1,1,854,0,0,0,0,0,0,0,0,-0.37,0.387,0.745,14.229,-5.473,-26.435,0,0,0,0,15,1929
1,1,999,0,0,0,0,0,0,0,0,-0.49,0.287,0.634,10.786,-11.649,-26.969,0,0,0,0,16,2040
1,2,150,0,0,0,0,0,0,0,0,-0.39,0.439,0.703,7.16,-9,-26.748,0,0,0,0,17,2123
1,2,294,0,0,0,0,0,0,0,0,-0.42,0.348,0.774,8.176,-4.412,-27.053,0,0,0,0,18,2291
1,2,436,0,0,0,0,0,0,0,0,-0.39,0.424,0.809,7.137,-5.893,-24.13,0,0,0,0,18,2388
1,2,580,0,0,0,0,0,0,0,0,-0.36,0.269,0.675,7.977,-9.466,-20.954,0,0,0,0,19,2471
1,2,730,0,0,0,0,0,0,0,0,-0.37,0.31,0.74,3.008,-2.733,-20.901,0,0,0,0,20,2580
1,2,878,0,0,0,0,0,0,0,0,-0.38,0.352,0.794,7.321,-6.733,-17.351,0,0,0,0,21,2713
1,3,24,0,0,0,0,0,0,0,0,-0.43,0.287,0.752,6.496,-5.947,-16.328,0,0,0,0,22,2806
1,3,170,0,0,0,0,0,0,0,0,-0.4,0.23,0.691,5.893,-6.962,-14.786,0,0,0,0,23,2908
1,3,319,0,0,0,0,0,0,0,0,-0.39,0.291,0.689,1.191,-12.901,-13.244,0,0,0,0,23,3015
1,3,465,0,0,0,0,0,0,0,0,-0.28,0.244,0.703,0.611,-7.13,-8.496,0,0,0,0,24,2990
1,3,609,0,0,0,0,0,0,0,0,-0.26,0.134,0.887,3.008,-0.443,-7.038,0,0,0,0,24,2992
1,3,755,0,0,0,0,0,0,0,0,-0.27,0.19,0.706,-3.069,-1.702,-5.176,0,0,0,0,24,2965
1,3,900,0,0,0,0,0,0,0,0,-0.34,0.093,0.906,3.023,-5.023,-3.55,0,0,0,0,24,2812
1,4,53,0,0,0,0,0,0,0,0,-0.34,0.064,0.75,6.031,-3.588,-2.702,0,0,0,0,24,2670
1,4,198,0,0,0,0,0,0,0,0,-0.48,0.002,1.034,6.779,-0.947,-1.863,0,0,0,0,24,2521
1,4,344,0,0,0,0,0,0,0,0,-0.35,0.078,0.822,-0.046,-5.397,-0.885,0,0,0,0,24,2280
1,4,489,0,0,0,0,0,0,0,0,-0.33,0.156,0.931,1.412,-1.168,-1.832,0,0,0,0,24,2158
1,4,638,0,0,0,0,0,0,0,0,-0.41,0.108,0.798,-0.45,-4.71,-1.053,0,0,0,0,24,1963
1,4,784,0,0,0,0,0,0,0,0,-0.18,0.154,0.741,-1.573,-3.145,-1.305,0,0,0,0,24,1909
1,4,933,0,0,0,0,0,0,0,0,-0.55,0.158,0.79,1.969,-2.504,-1.046,0,0,0,0,25,1977
1,5,79,0,0,0,0,0,0,0,0,-0.39,0.279,1.176,-4.573,7.092,-1.107,0,0,0,0,25,1935
1,5,231,0,0,0,0,0,0,0,0,-0.46,0.131,0.841,-6.618,-5.542,-0.817,0,0,0,0,26,2043
1,5,377,0,0,0,0,0,0,0,0,-0.4,0.08,0.843,7.481,-0.412,0.008,0,0,0,0,27,2068
1,5,523,0,0,0,0,0,0,0,0,-0.46,0.13,0.693,3.321,-6.511,0.313,0,0,0,0,27,2116
1,5,670,0,0,0,0,0,0,0,0,-0.39,0.136,0.741,-1.053,-3.885,1.176,0,0,0,0,28,2135
1,5,820,0,0,0,0,0,0,0,0,-0.31,0.235,0.714,-0.244,0.252,-0.046,0,0,0,0,28,2203
1,5,968,0,0,0,0,0,0,0,0,-0.33,0.147,0.834,3.618,-0.397,0.397,0,0,0,0,29,2220
1,6,113,0,0,0,0,0,0,0,0,-0.44,-0.054,0.85,1.55,-3.824,1.122,0,0,0,0,29,2244
1,6,259,0,0,0,0,0,0,0,0,-0.36,0.063,0.811,-0.084,-1.168,-0.168,0,0,0,0,29,2268
1,6,409,0,0,0,0,0,0,0,0,-0.34,0.112,0.91,0.008,-0.046,-0.42,0,0,0,0,29,2277
1,6,554,0,0,0,0,0,0,0,0,-0.38,0.078,0.969,-1.221,-1.87,-0.237,0,0,0,0,29,2284
1,6,700,0,0,0,0,0,0,0,0,-0.28,0.039,0.82,-6.878,-9.221,1.779,0,0,0,0,29,2285
1,6,847,0,0,0,0,0,0,0,0,-0.31,0.101,0.674,5.015,-14.275,2.45,0,0,0,0,29,2253
1,6,994,0,0,0,0,0,0,0,0,-0.15,0.284,0.915,-20.664,11.863,-0.351,0,0,0,0,29,2236
1,7,144,0,0,0,0,0,0,0,0,-0.2,0.056,0.723,-7.336,-7.664,2,0,0,0,0,29,2281
1,7,290,0,0,0,0,0,0,0,0,-0.43,-0.008,0.93,5.359,0.183,1.443,0,0,0,0,29,2235
1,7,434,0,0,0,0,0,0,0,0,-0.29,0.04,0.803,2.725,-3.626,1.71,0,0,0,0,29,2251
1,7,579,0,0,0,0,0,0,0,0,-0.28,0.186,0.825,-3.947,-2.42,-1.015,0,0,0,0,29,2229
1,7,732,0,0,0,0,0,0,0,0,-0.24,0.067,0.809,-4.16,-3.656,-0.389,0,0,0,0,28,2214
1,7,905,0,0,0,0,0,0,0,0,-0.28,0.106,0.829,6.885,-2.008,-3.695,0,0,0,0,28,2196
1,8,50,0,0,0,0,0,0,0,0,-0.24,0.193,0.878,-1.038,-5.939,-4.824,0,0,0,0,28,2177
1,8,195,0,0,0,0,0,0,0,0,-0.25,0.346,0.855,-1.076,-3.092,-7.664,0,0,0,0,28,2163
1,8,344,0,0,0,0,0,0,0,0,-0.16,0.392,0.815,3.718,-4.664,-9.924,0,0,0,0,27,2133
1,8,490,0,0,0,0,0,0,0,0,-0.28,0.337,0.928,10.015,-0.824,-14.16,0,0,0,0,27,2120
1,8,635,0,0,0,0,0,0,0,0,-0.36,0.036,0.675,13.023,-14.542,-13.924,0,0,0,0,27,2086
1,8,781,0,0,0,0,0,0,0,0,-0.16,0.279,0.742,4.962,-5.939,-14.267,0,0,0,0,26,2070
1,8,933,0,0,0,0,0,0,0,0,-0.12,0.435,0.9,12.618,-7.511,-15.885,0,0,0,0,26,2040
1,9,79,0,0,0,0,0,0,0,0,-0.11,0.429,0.832,7.534,-8.275,-18.542,0,0,0,0,26,2006
1,9,222,0,0,0,0,0,0,0,0,-0.16,0.255,0.755,6,-7.489,-19.962,0,0,0,0,25,1971
1,9,369,0,0,0,0,0,0,0,0,-0.16,0.573,1.002,8.504,-3.214,-23.252,0,0,0,0,25,1964
1,9,514,0,0,0,0,0,0,0,0,-0.11,0.489,0.763,5.802,-8.756,-23.076,0,0,0,0,25,1935
1,9,664,0,0,0,0,0,0,0,0,-0.24,0.339,0.732,10.55,-6.45,-26.977,0,0,0,0,25,1929
1,9,810,0,0,0,0,0,0,0,0,-0.19,0.482,0.807,14.313,-9.076,-26.267,0,0,0,0,24,1926
1,9,955,0,0,0,0,0,0,0,0,-0.34,0.368,0.86,19.092,-7.13,-25.87,0,0,0,0,24,1935
1,10,100,0,0,0,0,0,0,0,0,-0.21,0.453,0.733,5.473,-7.817,-26.031,0,0,0,0,25,1947
1,10,251,0,0,0,0,0,0,0,0,-0.27,0.462,0.656,13.023,-10.015,-24.908,0,0,0,0,25,1965
1,10,396,0,0,0,0,0,0,0,0,-0.37,0.447,0.805,11.695,-5.145,-28.328,0,0,0,0,26,2006
1,10,541,0,0,0,0,0,0,0,0,-0.3,0.397,0.665,6.336,-9.649,-24.702,0,0,0,0,26,2025
1,10,687,0,0,0,0,0,0,0,0,-0.25,0.584,0.703,9.908,-5.244,-25.145,0,0,0,0,27,2102
1,10,837,0,0,0,0,0,0,0,0,-0.31,0.534,0.671,6.947,-8.481,-23.351,0,0,0,0,28,2164
1,10,981,0,0,0,0,0,0,0,0,-0.38,0.412,0.668,11.397,-8.809,-22.16,0,0,0,0,28,2209
1,11,130,0,0,0,0,0,0,0,0,-0.33,0.522,0.847,7.305,-3.702,-20.45,0,0,0,0,29,2278
1,11,275,0,0,0,0,0,0,0,0,-0.3,0.408,0.644,10.931,-6.321,-18.336,0,0,0,0,30,2327
1,11,426,0,0,0,0,0,0,0,0,-0.29,0.418,0.651,9.153,-6.282,-16.924,0,0,0,0,30,2366
1,11,572,0,0,0,0,0,0,0,0,-0.35,0.369,0.767,4.267,-6.542,-14.802,0,0,0,0,31,2406
1,11,717,0,0,0,0,0,0,0,0,-0.39,0.311,0.684,3.84,-7.542,-11.267,0,0,0,0,31,2461
1,11,862,0,0,0,0,0,0,0,0,-0.31,0.254,0.806,-0.053,-8.634,-7.573,0,0,0,0,32,2476
1,12,13,0,0,0,0,0,0,0,0,-0.36,0.312,0.795,-0.244,-3.832,-6.794,0,0,0,0,32,2515
1,12,158,0,0,0,0,0,0,0,0,-0.31,0.255,0.828,-0.374,-0.489,-4.443,0,0,0,0,33,2556
1,12,301,0,0,0,0,0,0,0,0,-0.36,0.196,0.76,-3.191,-4.763,-2.191,0,0,0,0,33,2575
1,12,444,0,0,0,0,0,0,0,0,-0.34,0.195,0.814,-4.489,-0.374,-2.702,0,0,0,0,33,2594
1,12,594,0,0,0,0,0,0,0,0,-0.36,0.131,0.796,6.695,-1.45,-0.557,0,0,0,0,34,2613
1,12,738,0,0,0,0,0,0,0,0,-0.26,0.188,0.797,-4.099,-0.527,0.221,0,0,0,0,34,2606
1,12,883,0,0,0,0,0,0,0,0,-0.3,0.203,0.78,-1.557,-1.794,-0.481,0,0,0,0,34,2633
1,13,28,0,0,0,0,0,0,0,0,-0.31,0.067,0.816,-2.008,-4.58,0.656,0,0,0,0,34,2581
1,13,175,0,0,0,0,0,0,0,0,-0.21,0.195,0.79,-5.26,-1.031,0.206,0,0,0,0,33,2608
